"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
7.204929,7.325396,7.340893,7.7993226,7.5974264,7.2451553,6.8002973,7.7689514,8.406724,7.820326,7.5672255,7.8257103,8.05952,8.198942,8.48071,8.928956,9.044658,8.921994,7.8980994,7.5188074,7.9014754,7.601165,7.500225,7.3430986
7.35271,7.2946415,7.024884,6.7704325,6.29464,5.8737245,5.4390993,7.7480044,7.904453,7.3712177,7.642205,7.892326,8.32545,8.390958,8.340884,8.493126,8.714057,8.445858,7.953617,7.4166417,7.392661,7.2021236,7.2849073,7.1896815
5.849748,5.336354,5.408689,6.256148,6.3044906,6.7233963,6.5655136,7.1426806,6.538665,7.207566,8.149924,7.799765,7.55975,7.7078824,8.353543,8.65186,8.711351,8.61588,8.138134,7.7819996,8.1536455,8.119937,7.8570695,7.7691526
7.584846,7.340968,6.9814763,6.881307,6.9493756,7.161693,7.1214347,7.2517347,7.050353,7.563159,7.5555167,7.6118946,7.5181427,7.096867,7.186179,7.5897536,8.395114,8.810472,9.063475,8.183575,8.046949,7.824997,7.588218,7.565736
7.297441,7.052987,6.894191,6.7873683,6.8337784,7.08405,7.1853766,8.467855,8.525056,8.346237,8.14821,7.8129644,7.6495113,7.6150103,7.6802416,7.6549287,8.1925535,8.35243,7.972974,7.779284,7.607364,7.646473,7.919206,7.9300895
7.6004434,7.012589,7.067788,6.9287667,6.899504,6.4821944,6.4293966,6.470158,6.9682508,6.8406734,7.7659154,8.153083,8.185694,8.257974,8.396305,8.961901,8.990968,8.97578,8.216021,7.434903,7.507617,7.679574,7.281558,6.96898
6.779601,6.73063,6.98645,6.9481792,6.8734827,6.6054792,6.7936177,8.3984785,8.78823,8.797894,8.699357,8.711241,8.327284,8.481957,9.329181,9.43128,9.247502,8.4831705,7.42479,6.8309484,6.8691173,7.181854,7.256527,7.4476824
7.324472,7.0858064,6.612098,6.4882083,6.2387466,6.1422687,6.604168,6.639166,7.673252,7.6831923,7.678322,7.6942425,7.6689353,7.778642,8.248616,8.850192,9.148738,8.6827345,8.134865,7.3603277,7.285706,7.2880425,7.317955,7.1517715
7.2746696,6.79266,6.661743,6.9777784,7.2555447,7.1064625,7.0906677,7.4781823,9.064599,9.586442,9.400027,9.69006,9.74138,9.82853,9.553609,9.315423,9.000944,8.225425,8.423546,8.235865,8.188191,8.233637,8.542282,8.922752
8.9931555,8.719257,8.213862,7.832091,7.4928308,7.2981353,7.469455,7.9295697,9.453082,9.969307,9.852765,9.9011345,10.004506,9.751882,9.736003,9.684203,9.576893,8.221766,8.54167,8.647922,8.694602,8.809759,8.929772,8.935318
8.775121,8.549145,8.796048,8.671212,8.325974,7.9568667,7.790499,7.8395915,9.777635,9.311274,9.458726,9.469951,9.187042,8.751109,8.534128,8.569014,8.628647,7.7277746,7.3826513,7.5355725,8.060741,8.400868,8.29583,8.143152
8.076085,8.119446,7.984901,7.7594514,7.4400883,7.39869,7.77499,8.513148,10.261665,9.549574,9.420048,9.269374,9.015627,8.671206,8.338072,7.919674,7.416828,7.3257046,8.435724,8.74781,8.651154,8.397324,8.232935,8.027124
